Company Rate,Company Name,Title,Location,Salary,Staus,Post Date,Job Link
3.0,Karius,Automation Scientist I,"Redwood City, CA",,,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2323&ao=1039734&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_fbc9bb6e&cb=1617668738892&jobListingId=4040413722
3.3,Eurofins Central Laboratory,"2nd Shift Entry Level Scientist, Bioassay","Columbia, MO",$24K - $54K (Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2324&ao=1136006&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_312e1e1b&cb=1617668738892&jobListingId=4013856879
,"KPC Healthcare, INC.",Clin Lab Scientist I,"Santa Ana, CA",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2325&ao=1136006&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4266ec0b&cb=1617668738893&jobListingId=3822808582
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Yr 1-3- Center for Microbial Pathogenesis,"Columbus, OH",$50K - $57K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2326&ao=1020558&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e3c8e43&cb=1617668738893&jobListingId=3733199697
3.8,"Alexion Pharmaceuticals,Inc.","Research Scientist I, Injectable Drug Product Development",Remote,,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2327&ao=1136006&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_896520e9&cb=1617668738893&jobListingId=4028674745
2.4,Lannett Company Inc,Technical Services Scientist I,"Seymour, IN",$37K - $64K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2328&ao=4128&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_c48c6b04&cb=1617668738893&jobListingId=4041508257
4.2,California State University,Clinical Laboratory Scientist I,"Northridge, CA",$23 - $37 Per Hour(Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2329&ao=1136006&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&cs=1_9415dcbc&cb=1617668738893&jobListingId=3726807150
4.3,LifeMine,"Scientist I/II, Medicinal Chemistry","Cambridge, MA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2330&ao=8095&s=58&guid=00000178a4920e279811ae4de560a104&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_01982056&cb=1617668738893&jobListingId=4000782352
3.7,"Seres Therapeutics, Inc.",Scientist I – Bioprocessing,"Cambridge, MA",$88K - $156K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2401&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_25aef6d3&cb=1617668791925&jobListingId=4000406840
3.8,Thermo Fisher Scientific,"Scientist I, POROS Manufacturing - Second Shift","Bedford, MA",$36K - $78K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2402&ao=37049&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_1613b4d0&cb=1617668791926&jobListingId=4034644624
3.7,Univera Healthcare,Analytics and Data Product Manager I - 0012927,"De Witt, NY",$40K - $77K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2403&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_1441b955&cb=1617668791927&jobListingId=4022682046
3.6,HBO Max,"Software Engineer I, Data Pipeline - HBO Max","Seattle, WA",,,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2404&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_5a0899c2&cb=1617668791928&jobListingId=3756350844
,"County of Ventura, CA",Clinical Laboratory Scientist I/II,"Santa Paula, CA",,,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2405&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_fef46afc&cb=1617668791930&jobListingId=4013541740
4.1,University of New Mexico,Research Scientist 1-Rudgers,"Albuquerque, NM",$29K - $64K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2406&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_12152f88&cb=1617668791931&jobListingId=4030491990
3.5,Quest Diagnostics,"Scientist Clinical Lab I - WD- West Hills, CA req","West Hills, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2407&ao=358227&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_2eb5398b&cb=1617668791931&jobListingId=3783506624
4.0,"Liberty Environmental, Inc.",Experienced Environmental Scientist for Phase I/Phase IIs,"Berwyn, PA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2408&ao=1091454&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_127f9f2b&cb=1617668791932&jobListingId=4045972817
4.4,Frederick National Laboratory,Computational Scientist I/II (Genomics),"Frederick, MD",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2409&ao=1091461&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_de316cc5&cb=1617668791933&jobListingId=3816209914
4.1,Atreca,"Scientist I, Discovery Biology, Immuno-Oncology","South San Francisco, CA",,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2410&ao=4348&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0011d9bf&cb=1617668791933&jobListingId=3803796455
2.0,"Seres Therapeutics, Inc.","Scientist I, Donor Analytical Sciences","Cambridge, MA",,,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2411&ao=4348&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2c89f950&cb=1617668791934&jobListingId=3807848434
3.5,Catalent Pharma Solutions,"Scientist, Biologics I - Mass Spectrometry and Electrophoresis","Kansas City, MO",$31K - $67K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2412&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_e99b834c&cb=1617668791934&jobListingId=4045851327
4.0,AbbVie,"Scientist I/II, Analytical Chemistry - ARD","North Chicago, IL",$38K - $65K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2413&ao=135220&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_9f92df7d&cb=1617668791935&jobListingId=4039117827
4.0,Paradigm Diagnostics,Clinical Laboratory Scientist I,"Redwood City, CA",,,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2414&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_6a470d05&cb=1617668791935&jobListingId=4044255711
4.0,"The Vertex Companies, Inc.",Environmental Scientist I or II,"Seattle, WA",$25K - $35K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2415&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_8d775a1c&cb=1617668791936&jobListingId=4045931362
3.1,Albany Molecular Research,Quality Control Analyst I/II – Data Reviewer,"Rensselaer, NY",$33K - $52K (Glassdoor est.),,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2416&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_72af2735&cb=1617668791936&jobListingId=3771977509
4.1,County of Los Angeles,CLINICAL LABORATORY SCIENTIST I,"Los Angeles, CA",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2417&ao=928437&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_3af2db25&cb=1617668791936&jobListingId=2846707294
4.4,Frederick National Laboratory,Scientist I - Structural Biologist,"Frederick, MD",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2418&ao=1091461&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_235834e6&cb=1617668791936&jobListingId=4020364860
3.1,Pace Analytical Services LLC,Scientist 1-PLM Asbestos,"Huntington Beach, CA",$43K - $53K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2419&ao=926135&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_ded549ae&cb=1617668791937&jobListingId=3807636636
3.9,Henry M Jackson Foundation For The Advan,"Research Scientist I, II or III - Toxicology - Biotechnology High Performance Computing Software Applications Institute","Frederick, MD",$47K - $104K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2420&ao=1091461&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5b1d323&cb=1617668791937&jobListingId=3768690057
3.9,Henry M Jackson Foundation For The Advan,Research Scientist I (COVID-19) - Emerging Infectious Diseases Branch,"Silver Spring, MD",$45K - $100K (Glassdoor est.),,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2421&ao=1091461&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b9f0cd92&cb=1617668791937&jobListingId=4007899544
3.9,The Henry M. Jackson Foundation,"Research Scientist I, II, or III (Computational Bioinformatics) - BHSAI","Frederick, MD",$47K - $104K (Glassdoor est.),,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2422&ao=1091454&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_465256f3&cb=1617668791937&jobListingId=4033050206
3.7,"Seres Therapeutics, Inc.","Scientist I, Donor Translational Sciences","Cambridge, MA",$88K - $156K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2423&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_37bd7877&cb=1617668791937&jobListingId=4022804798
3.7,Vertex Pharmaceuticals Inc (US),Nucleic Acid Analytics Research Scientist I,"Boston, MA",$72K - $139K (Glassdoor est.),,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2424&ao=281856&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_1232098e&cb=1617668791938&jobListingId=4035802022
4.1,ARUP Laboratories,R&D Scientist I - Genomics/Next Generation Sequencing,"Salt Lake City, UT",$37K - $64K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2425&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_a507ffef&cb=1617668791938&jobListingId=4044025505
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Yr 1-3 - Battelle Center for Mathematical Medicine - Kloczkowski Lab,"Columbus, OH",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2426&ao=1020558&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_e6cc33e5&cb=1617668791938&jobListingId=4050574120
3.9,Alaka`ina Foundation Family of Companies,Regulatory Health Scientist I,"Atlanta, GA",$60K - $101K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2427&ao=1091461&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_0ee526f3&cb=1617668791938&jobListingId=4015619698
3.5,Quest Diagnostics,"Scientist Clinical Lab I - WD - Sacramento, CA req","Sacramento, CA",$22 - $33 Per Hour(Glassdoor est.),,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2428&ao=358227&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0e0f441&cb=1617668791938&jobListingId=3811282159
3.7,Wood Plc,Entry Level Geologist/Environmental Scientist,"Novi, MI",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2429&ao=1136006&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_a78b9c52&cb=1617668791938&jobListingId=4038142358
3.1,Pace Analytical Services LLC,Scientist I - Boston,"Woburn, MA",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2430&ao=926135&s=58&guid=00000178a492dd22920b32bda891201c&src=GD_JOB_AD&t=SR&vt=w&cs=1_7b32da06&cb=1617668791939&jobListingId=4029456212
4.4,Frederick National Laboratories,"Computational Scientist I or II, Sequencing (REQ1452)","Rockville, MD",,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2501&ao=1044074&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_9716439f&cb=1617668845254&jobListingId=3722918696
3.7,Wood Plc,Entry Level Geologist/Environmental Scientist,"Novi, MI",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2502&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_b498f173&cb=1617668845255&jobListingId=4038142358
4.1,Dynetics,Weapons and Sensors Engineer/Scientist – Entry Level,"Huntsville, AL",$40K - $84K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2503&ao=1091461&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_d97922c7&cb=1617668845255&jobListingId=3806657971
3.1,Tempus Labs,Clinical Laboratory Scientist I,"Peachtree Corners, GA",$52K - $52K (Glassdoor est.),,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2504&ao=8095&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a73b80cf&cb=1617668845256&jobListingId=4033049606
3.0,National Jewish Health,Clinical Laboratory Scientist I - Complement Laboratory,"Denver, CO",,,,https://www.glassdoor.com/partner/jobListing.htm?pos=2505&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_d7a3bf11&cb=1617668845257&jobListingId=3821326381
4.9,Ultra Mobile,Data Integration Engineer I,"Costa Mesa, CA",$48K - $80K (Glassdoor est.),Hiring Surge,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2506&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_3cc0a61b&cb=1617668845258&jobListingId=3815259314
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req","West Hills, CA",$22 - $33 Per Hour(Glassdoor est.),,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2507&ao=358227&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_bf2e623a&cb=1617668845259&jobListingId=3811273949
4.0,Natera,"Clinical Laboratory Scientist (I, II)","San Carlos, CA",,Hiring Surge,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2508&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8d0db234&cb=1617668845260&jobListingId=4024891663
2.0,"Seres Therapeutics, Inc.",Scientist I Bioprocessing,"Cambridge, MA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2509&ao=4348&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_50439732&cb=1617668845260&jobListingId=4000203815
3.8,ASAP Solutions,TECH SVCS - Data Solutions Engineer - BMS - NJ - 4625-1,New Jersey,,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2510&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_a42add80&cb=1617668845260&jobListingId=3788996050
3.7,University of Massachusetts Medical School,Post Doctorate Scientist I- Product Discovery,"Mattapan, MA",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2511&ao=1020558&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_ec24600b&cb=1617668845261&jobListingId=3804920461
4.1,INVIVOSCRIBE INC,Clinical Laboratory Scientist I / II,"San Diego, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2512&ao=926135&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_2c55e981&cb=1617668845261&jobListingId=3739177453
3.8,ASAP Solutions,SCIENTIFIC - CEL - DATA MANAGER - BMS - MA - 34048-1,"Cambridge, MA",$39K - $82K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2513&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_ec62c120&cb=1617668845261&jobListingId=3762465149
3.2,Los Angeles County Department of Human Resources,CLINICAL LABORATORY SCIENTIST I,California,,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2514&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_b4531cc7&cb=1617668845261&jobListingId=3663313880
4.1,Amyris,"Scientist 1, Biology (Metabolic Engineering) (983)","Emeryville, CA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2515&ao=148364&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_d1c4f8db&cb=1617668845261&jobListingId=4000791261
5.0,Relay Therapeutics,"Scientist I, Pharmaceuticals","Cambridge, MA",,,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2516&ao=148364&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_893b56a8&cb=1617668845261&jobListingId=4013168116
3.9,The Henry M. Jackson Foundation,"Research Scientist I, II or III - Toxicology - (BHSAI)","Frederick, MD",$47K - $104K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2517&ao=1091454&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ac681e61&cb=1617668845261&jobListingId=3798875110
4.4,University of Massachusetts Medical School,R&D Scientist I – Product Discovery,"Mattapan, MA",$43K - $79K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2518&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_212efbb3&cb=1617668845261&jobListingId=4036838267
3.7,Adaptive Biotechnologies,Production Scientist I,"Seattle, WA",$12 - $17 Per Hour(Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2519&ao=8095&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_74e21480&cb=1617668845261&jobListingId=4005650428
3.9,IQVIA,Clinical Lab Scientist 1- Chemistry,"Valencia, CA",$26 - $45 Per Hour(Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2520&ao=1173349&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_1bbae693&cb=1617668845262&jobListingId=4043631925
3.4,DHR Health,Medical Laboratory Scientist I - FT - Evenings - Microbiology,"Edinburg, TX",$19 - $26 Per Hour(Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2521&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_eca816cf&cb=1617668845262&jobListingId=4050643714
4.4,Duke Careers,MEDICAL LAB SCIENTIST (Hours 1:00-5:00pm) Durham,"Durham, NC",$18 - $26 Per Hour(Glassdoor est.),New,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2522&ao=1091461&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_e31063eb&cb=1617668845262&jobListingId=4051629909
4.1,Fred Hutchinson Cancer Research Center,Data Specialist I - Sponsored Research Financial Services,"Seattle, WA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2523&ao=1020558&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_2317821f&cb=1617668845280&jobListingId=4029783947
3.1,Advantage Resourcing,"QC Scientist I - San Diego, CA","San Diego, CA",,Hiring Surge,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2524&ao=1044072&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d0f624cd&cb=1617668845280&jobListingId=4047140854
4.2,Elder Research Inc,Data Science Instructional Designer - D & I,"Chantilly, VA",$42K - $71K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2525&ao=926135&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_59fc3e91&cb=1617668845280&jobListingId=3690743200
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req61131","West Hills, CA",,,16/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2526&ao=1136006&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_2843e8b9&cb=1617668845280&jobListingId=4003852943
3.9,Citibank,"Banking, Capital Markets and Advisory (BCMA) - Investment Banking, Summer Analyst: Data Science Analyst, M&A Strategic Shareholder Advisory - New York","New York, NY",$72K - $93K (Glassdoor est.),Hot,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2527&ao=37049&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_0fbf0c40&cb=1617668845280&jobListingId=3820863275
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Year 1-3 - Center for Microbial Pathogenesis,"Columbus, OH",,,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2528&ao=1020558&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_4b702dcb&cb=1617668845280&jobListingId=4016128852
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Yr 1-3- RI Childhood Cancer Ruo,"Columbus, OH",,,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2529&ao=1020558&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_53f08fab&cb=1617668845280&jobListingId=4042904112
4.1,SCS Engineers,Entry-Level Air Compliance Engineer or Scientist,"Henderson, NV",$28K - $57K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2530&ao=4348&s=58&guid=00000178a493adeab30e32efde1a2938&src=GD_JOB_AD&t=SR&vt=w&cs=1_42ce9070&cb=1617668845280&jobListingId=4037771543
3.5,Quest Diagnostics,"Scientist Clinical Lab I- San Juan Capistrano, California","San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2601&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_955cca65&cb=1617668899222&jobListingId=3783406176
2.0,"Seres Therapeutics, Inc.","Scientist I, Donor Translational Sciences",Massachusetts,,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2602&ao=4348&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_03171ac4&cb=1617668899222&jobListingId=4022417244
3.5,Quest Diagnostics,"Scientist Clinical Lab I- San Juan Capistrano, CA req","San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2603&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_5f761761&cb=1617668899223&jobListingId=3783463973
4.4,Frederick National Laboratories,Computational Scientist I - Genome Wide Assoc. Studies (GWAS) (REQ1646),"Rockville, MD",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2604&ao=1044074&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_f0afbefc&cb=1617668899223&jobListingId=3802675016
4.2,Exact Sciences Corporation,Clinical Laboratory Scientist I,"Redwood City, CA",$25 - $45 Per Hour(Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2605&ao=255644&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_cec3de02&cb=1617668899224&jobListingId=4044415550
,Quest Diagnostics,"Scientist Clinical Lab I - WD- West Hills, California","West Hills, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2606&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_f04a223b&cb=1617668899224&jobListingId=3783377456
3.3,Eurofins Central Laboratory,Molecular and Cell Scientist I/II: Method Development and Validation,"Lancaster, PA",$23K - $51K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2607&ao=1091461&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_b9bf321e&cb=1617668899225&jobListingId=4043477286
3.1,Pace Analytical Services LLC,"Scientist I - Boston, MA","Woburn, MA",$41K - $85K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2608&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_968780f4&cb=1617668899226&jobListingId=4029504559
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, CA req63857","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2609&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_fb976b3a&cb=1617668899227&jobListingId=4046095568
